18,1454,0.277
30,718,-0.332
30,875,0.449
30,1183,-0.532
30,641,-0.423
30,1491,0.17
30,469,0.202
30,350,0.19
30,458,-0.952
30,445,0.774
30,1119,0.658
30,1037,1.322
30,131,-1.157
30,253,-0.391
30,1406,0.303
30,1228,-0.421
30,255,-0.317
30,92,-0.063
30,592,0.647
30,199,1.024
30,344,0.606
30,1309,2.316
30,561,-0.947
30,1053,0.223
30,725,0.056
30,1290,1.707
30,947,0.311
30,964,0.823
30,711,-0.81
30,1334,-1.152
47,350,-0.178
47,931,0.279
47,195,-1.119
47,987,-1.169
47,1228,-1.375
47,1491,-0.161
47,199,0.627
47,789,-0.56
47,365,-0.037
47,262,-0.348
47,688,-1.566
47,203,0.733
47,1349,-0.277
47,901,-1.019
47,524,-1.44
47,6,-3.65
47,1086,-4.556
47,410,-0.078
47,1420,2.125
47,1314,0.166
47,1352,0.784
47,640,0.466
47,149,-1.816
47,1334,0.351
43,1051,-1.123
43,1228,-0.512
43,431,-0.695
43,549,-0.641
43,1422,-0.942
43,697,0.321
43,585,-0.535
43,92,-0.272
43,10,0.781
43,255,-0.38
43,195,2.941
43,504,0.943
43,1421,0.135
43,353,1.681
43,342,0.746
43,344,0.618
43,445,0.466
43,931,-0.062
43,356,1.049
43,204,-0.15
43,365,-0.122
43,1319,-0.517
43,199,-0.503
43,1197,-0.23
43,704,0.168
43,1084,-0.348
33,503,-0.327
33,1205,-0.471
33,1322,0.667
33,203,0.028
33,978,0.034
33,65,0.188
33,648,0.102
33,320,1.773
33,1161,0.225
33,589,0.678
33,365,0.564
33,43,-0.283
33,312,-0.824
33,1475,-0.835
33,271,0.559
33,431,-0.656
33,704,-0.418
16,420,-1.033
16,65,-1.351
16,149,-1.056
16,1322,-0.177
16,431,-1.105
16,1124,-1.903
16,611,0.286
16,337,1.417
16,704,0.058
16,1482,-0.396
16,670,-0.759
16,648,2.776
16,689,-0.371
16,688,-1.566
16,1406,-1.979
16,1420,-0.986
16,262,-0.742
16,762,1.049
16,1352,-0.358
16,837,-1.177
16,1491,2.47
16,449,0.631
25,350,-0.421
25,255,1.369
25,1161,-0.785
25,83,0.871
25,598,-0.443
25,1347,0.01
25,1267,1.326
25,14,-0.029
25,814,0.918
25,1115,-0.599
25,615,-0.694
25,987,0.177
25,1483,0.565
25,1319,0.883
25,611,-0.002
25,591,1.278
25,1337,-2.919
25,875,-0.146
25,648,0.964
25,688,0.575
44,711,-2.535
44,1494,-0.311
44,420,0.077
44,501,0.732
44,1267,1.544
44,61,1.618
44,598,-0.562
44,549,0.375
44,964,1.263
44,199,0.125
44,92,0.398
44,901,-0.549
44,1475,0.035
44,1037,-0.394
44,962,-0.267
44,337,2.232
44,641,-0.479
44,1359,0.915
44,789,-0.056
44,1314,-0.544
44,725,-0.058
44,1352,-1.628
44,835,-1.225
44,1483,-0.047
44,670,-2.085
4,1494,-0.812
4,762,1.126
4,651,0.118
4,1197,-1.502
4,1228,-0.136
4,1290,-0.249
4,320,0.031
4,591,-0.558
4,262,-0.954
4,704,0.814
4,524,0.072
4,670,1.425
4,1436,0.805
4,1466,0.647
4,6,-0.144
4,523,-0.973
4,92,-0.104
4,204,-0.026
4,1352,1.355
37,1500,-0.815
37,523,0.022
37,6,-1.235
37,1037,-2.003
37,901,-1.834
37,1204,-0.335
37,815,-0.012
37,719,-1.511
37,458,-0.316
37,342,-0.975
37,312,-1.499
37,92,2.007
37,351,2.357
37,615,-0.887
37,469,-0.351
37,1192,1.257
37,1287,-2.076
37,738,0.766
37,1334,-0.282
42,343,-0.862
42,1483,-0.983
42,843,0.728
42,636,0.248
42,1494,0.677
42,1115,0.931
42,585,-0.887
42,14,0.341
42,1421,-0.026
42,110,1.154
42,1503,-0.558
42,1287,0.772
42,1269,-0.284
42,1454,0.392
42,1422,-1.264
42,83,0.135
42,43,0.138
42,240,-1.398
42,401,-0.007
42,651,-0.304
42,718,-0.558
42,1436,-1.25
42,549,-1.24
42,1192,-0.93
42,1249,-2.007
42,966,0.472
42,762,0.186
42,1491,1.611
42,697,-0.22
42,1406,0.067
42,1387,0.386
42,1387,0.386
42,1387,0.386
42,1387,0.386
42,756,1.151
42,829,0.368
42,203,-0.472
42,1183,0.199
42,899,-0.032
0,14,-0.651
0,1287,-0.486
0,1024,-0.923
0,1231,0.566
0,875,-1.494
0,1260,-0.526
0,204,-0.398
0,947,-0.128
0,384,0.252
0,1352,-0.691
0,56,-0.455
0,625,-0.007
0,149,-0.196
0,814,0.456
0,1387,-0.21
0,1387,-0.21
0,1387,-0.21
0,1387,-0.21
0,10,2.092
0,1500,0.886
0,580,1.674
0,756,0.737
0,1084,1.978
0,449,-1.069
15,526,-1.694
15,641,-1.334
15,1068,-1.13
15,420,0.017
15,651,2.155
15,1436,-1.256
15,978,-1.493
15,725,0.2
15,1420,-0.473
15,1287,-1.107
15,549,0.326
15,1037,0.722
15,704,-0.998
15,1503,-0.658
15,640,1.371
15,1494,-0.324
15,431,-0.663
15,591,-0.082
15,1360,0.921
15,149,0.465
15,456,0.109
15,1212,-1.886
15,637,-0.612
15,988,-0.451
15,1352,-0.375
15,1422,-1.002
15,435,0.242
15,835,0.281
15,449,-0.084
15,1334,-1.258
1,1068,1.32
1,1183,0.304
1,988,0.989
1,1124,-1.072
1,240,1.089
1,6,2.253
1,651,0.311
1,1500,0.694
1,458,-0.001
1,711,0.232
1,17,1.141
1,599,-0.596
1,420,0.959
1,637,-0.066
1,1387,-1.999
1,1387,-1.999
1,1387,-1.999
1,1387,-1.999
1,540,-0.172
1,641,1.148
1,1115,0.392
1,1420,-0.629
1,204,0.016
1,65,2.165
1,964,1.67
1,1466,0.64
1,501,-0.902
1,717,-0.135
1,121,0.405
1,1251,-0.964
17,717,2.425
17,1114,-0.036
17,1053,0.496
17,688,-0.552
17,410,1.002
17,835,0.986
17,826,-0.92
17,1483,-0.259
17,987,0.424
17,14,-0.34
17,83,-0.983
17,860,0.447
17,858,0.99
17,1491,1.109
17,1406,0.371
17,1029,0.265
17,344,0.192
17,762,-1.231
17,193,0.353
28,14,0.041
28,843,0.113
28,1387,-0.552
28,1387,-0.552
28,1387,-0.552
28,1387,-0.552
28,526,0.776
28,697,0.481
28,359,-0.55
28,1029,-0.477
28,1113,0.003
28,589,2.332
28,1037,0.326
28,1205,-2.23
28,1420,-0.025
28,92,-0.697
28,987,-0.063
28,973,0.013
28,711,-0.235
28,1310,0.072
28,380,0.44
28,915,0.215
28,611,-0.412
28,1359,-0.114
28,469,1.989
28,1192,0.117
28,1494,-0.844
28,875,-1.132
28,738,-0.703
28,1466,0.873
28,725,0.838
28,262,-0.536
28,726,-0.596
28,549,0.224
14,445,-0.516
14,1494,-1.081
14,255,-0.959
14,1286,0.432
14,704,-0.138
14,697,1.061
14,752,-0.629
14,65,2.01
14,56,-0.215
14,410,0.366
14,826,0.045
14,1290,1.778
14,344,-0.734
14,195,-0.515
14,987,-1.129
14,1037,2.787
14,899,0.603
14,598,0.917
14,524,-0.959
14,1088,-0.036
14,843,1.05
14,901,1.377
14,837,-0.112
14,223,0.396
3,688,-0.614
3,431,0.823
3,351,0.739
3,1503,1.535
3,1309,0.163
3,561,-0.596
3,636,0.671
3,320,-1.053
3,1231,0.249
3,291,0.624
3,549,-0.357
3,540,-0.699
3,121,-0.031
3,1360,1.387
3,762,0.687
3,964,2.123
3,1029,-0.945
3,1251,1.103
3,1183,0.23
3,524,-2.088
3,1131,-0.808
3,10,-0.416
3,901,0.795
3,1337,-2.013
3,501,0.957
3,199,1.024
3,585,-0.495
3,380,0.056
3,718,-0.287
3,860,-0.097
3,255,1.077
10,589,0.463
10,899,-0.344
10,523,-2.198
10,1197,-0.326
10,312,-1.086
10,832,1.295
10,625,-0.685
10,420,0.521
10,1037,0.914
10,641,-0.174
10,585,-0.477
10,688,1.176
10,843,0.293
10,756,-0.047
10,121,1.794
10,697,0.527
10,17,-0.037
10,1205,-0.211
10,435,-1.042
10,359,0.013
10,592,-0.335
10,1369,-0.352
10,1369,-0.352
10,1084,1.723
10,449,-1.016
9,350,-0.518
9,204,0.583
9,762,0.313
9,1215,-0.81
9,826,-1.307
9,636,-0.135
9,640,1.049
9,10,-0.268
9,17,-1.487
9,1500,-1.391
9,1204,-0.268
9,524,0.585
9,651,-0.532
9,351,-0.834
9,92,-0.475
9,1465,-0.416
9,988,0.712
9,1267,0.758
9,199,0.54
9,732,1.548
29,262,1.866
29,697,1.508
29,1086,-0.053
29,732,0.139
29,1088,0.38
29,431,-1.343
29,599,0.108
29,636,0.823
29,199,-0.462
29,549,-0.66
29,320,2.5
29,445,-0.019
29,1260,-0.856
29,540,0.333
29,351,0.211
29,1482,-1.193
29,1287,-0.428
29,947,-0.714
29,1212,-0.538
29,193,-0.897
6,1491,1.219
6,651,0.756
6,1117,1.64
6,342,1.374
6,384,-0.303
6,291,0.714
6,30,1.058
6,1251,-0.266
6,1466,0.926
6,704,0.99
6,561,0.554
6,718,1.556
6,826,-2.101
6,121,-0.863
6,1269,-0.486
6,756,0.805
6,343,0.059
6,61,0.594
6,1286,0.501
6,1352,0.462
6,835,0.61
6,43,-0.375
6,1290,-1.294
6,365,-0.705
6,1406,0.396
6,1051,-1.038
6,701,2.156
6,356,-1.431
6,445,0.601
6,1334,0.393
32,350,0.482
32,6,0.97
32,61,-2.542
32,725,0.916
32,469,-0.76
32,1114,0.214
32,195,-0.604
32,1494,-0.055
32,1314,-2.532
32,648,-0.848
32,589,-0.177
32,10,0.845
32,843,-0.998
32,110,-0.549
32,240,-0.873
32,1436,0.605
32,1287,-0.854
32,1466,-0.206
32,223,-0.862
32,199,0.074
32,1068,0.541
32,1475,-1.75
32,1267,-0.742
32,837,0.344
32,1334,-0.069
2,592,0.969
2,1491,-1.51
2,1212,-0.265
2,83,-1.66
2,1053,-1.186
2,1051,0.959
2,1249,-0.251
2,253,-0.857
2,526,0.359
2,1161,0.923
2,549,1.222
2,931,0.705
2,395,0.472
2,1494,-0.292
2,199,0.114
2,401,0.027
2,1192,-0.843
2,993,0.236
38,83,-1.083
38,1215,-1.672
38,1205,0.077
38,343,1.839
38,717,0.56
38,1037,-0.304
38,1406,1.407
38,762,0.459
38,591,-0.111
38,1491,-0.78
38,648,-0.518
38,701,0.466
38,203,-0.845
38,469,1.235
38,1204,0.164
38,1286,2.291
38,1269,0.936
38,365,0.536
38,1454,0.02
38,407,-1.192
38,1290,2.797
38,359,0.17
38,1088,-0.191
38,504,-0.242
38,1359,-1.463
38,1337,-1.477
41,726,0.399
41,291,-0.466
41,1420,0.151
41,523,-1.458
41,56,1.008
41,401,-0.57
41,549,-0.496
41,858,-0.366
41,199,-0.191
41,718,0.885
41,589,-1.29
41,591,-0.546
41,648,-0.642
41,915,-0.058
41,503,-0.667
41,65,0.805
41,637,0.348
41,17,0.558
41,1197,0.168
41,1212,0.222
41,271,-1.374
21,1161,-0.791
21,1483,1.089
21,431,-0.785
21,549,1.083
21,524,0.764
21,964,1.127
21,240,-0.499
21,351,1.183
21,523,0.433
21,1482,-1.859
21,826,0.083
21,255,-0.585
21,592,0.474
21,625,-0.832
21,641,-1.964
21,875,-0.595
21,1286,0.524
21,580,0.321
21,1436,0.653
21,988,-1.059
21,1421,-1.319
21,312,-0.874
21,1068,0.906
21,973,0.121
21,110,-0.149
21,1347,1.93
12,458,2.573
12,860,-1.174
12,732,-1.126
12,987,0.309
12,320,0.175
12,65,0.5
12,1197,0.415
12,504,1.38
12,1420,1.865
12,993,0.474
12,359,0.061
12,637,2.47
12,312,1.357
12,271,0.616
12,1337,0.787
12,1215,0.071
12,1286,0.864
12,1205,1.641
12,14,0.276
12,589,-2.649
12,1119,0.978
12,365,-0.847
12,966,2.224
12,343,1.248
12,915,-0.418
12,641,2.04
12,899,2.031
36,1356,-1.189
36,1340,-0.169
36,922,-0.497
36,533,-1.212
36,13,0.611
36,104,0.2
36,600,0.152
36,986,-0.158
36,1050,1.005
36,933,1.274
36,1324,-1.24
36,1396,0.168
36,228,0.21
36,444,0.521
36,48,-1.971
36,1151,-2.297
36,742,0.725
36,86,-0.531
36,461,0.188
36,859,0.144
36,238,-0.201
36,780,1.963
36,463,0.045
36,1376,2.792
36,126,1.249
36,1305,0.738
45,74,0.577
45,463,0.345
45,13,-1.457
45,308,1.022
45,1200,1.128
45,311,-1.016
45,1335,0.212
45,1180,1.345
45,1139,-0.559
45,370,0.22
45,830,1.579
45,412,-0.761
45,572,0.452
45,238,-0.286
45,1399,0.358
45,496,0.185
45,1188,-1.433
45,604,-0.545
45,820,0.071
45,638,0.189
45,1074,-1.471
45,487,0.236
35,880,-0.412
35,1237,0.823
35,1324,-0.147
35,1340,-0.835
35,1209,-0.865
35,40,-0.407
35,766,0.575
35,1437,3.042
35,496,0.691
35,222,0.598
35,638,-0.007
35,1171,1.527
35,830,0.385
35,1356,-0.202
35,155,-0.525
35,141,-2.094
34,250,0.745
34,126,0.414
34,1181,0.132
34,13,-0.463
34,277,-1.289
34,1151,0.327
34,989,-1.576
34,1031,-2.781
34,224,0.045
34,1384,-0.216
34,1354,-0.657
34,699,-0.466
34,676,-0.27
34,820,-1.35
34,536,-0.699
34,254,-1.404
34,1396,0.582
34,468,-1.734
34,974,0.384
34,444,-0.65
34,48,-0.976
34,194,-0.696
34,1305,-0.314
11,766,-0.03
11,1355,0.72
11,1356,1.488
11,1433,0.195
11,119,-0.134
11,774,0.65
11,638,0.739
11,760,-0.122
11,1146,0.103
11,612,1.059
11,533,0.826
11,1285,0.219
11,126,-0.325
11,880,-1.35
11,1320,0.656
11,986,0.31
11,1440,-0.478
11,600,1.182
11,653,1.178
11,463,1.54
11,141,-0.257
11,906,-0.918
11,118,1.522
27,965,-1.723
27,1091,-0.734
27,572,0.874
27,179,-0.128
27,1050,0.159
27,74,0.181
27,48,-0.169
27,311,0.122
27,119,-1.372
27,1354,-0.02
27,1384,1.951
27,358,0.029
27,676,-1.738
27,1244,-1.436
27,389,0.053
27,533,0.619
27,371,1.141
27,151,-0.872
27,1100,0.552
27,1280,-0.101
27,13,-0.372
27,1432,-1.26
27,1107,-0.375
13,1376,0.092
13,133,0.766
13,980,-1.931
13,86,-2.344
13,1399,-1.185
13,1042,0.862
13,1396,-0.079
13,1103,1.558
13,982,1.769
13,1160,1.238
13,368,1.397
13,118,-0.211
13,381,-1.043
13,1237,-0.489
13,892,0.939
13,769,0.418
13,600,0.585
39,1340,0.185
39,1443,-1.825
39,479,1.374
39,360,-0.754
39,568,-0.138
39,108,0.447
39,1408,-0.318
39,224,0.447
39,1335,-0.325
39,1280,-0.269
39,80,-0.796
39,1396,-1.024
39,1209,0.679
39,1091,0.21
39,264,1.043
39,884,0.355
39,769,-0.355
39,638,0.1
39,251,0.114
39,986,0.642
23,80,-1.005
23,880,0.585
23,1305,1.057
23,238,0.186
23,389,0.184
23,506,-0.328
23,845,0.25
23,496,0.67
23,224,0.792
23,370,-0.227
23,196,-1.045
23,126,-0.665
23,1235,1.274
23,308,3.06
23,1247,0.686
23,830,0.456
7,1479,0.327
7,155,0.636
7,553,-0.314
7,533,0.246
7,265,-1.177
7,48,0.051
7,151,-1.078
7,1237,1.503
7,1498,-1.389
7,742,-0.309
7,1285,1.648
7,845,1.679
7,224,0.079
7,884,-0.246
7,922,0.714
7,238,0.071
7,724,0.162
40,1380,-0.002
40,108,1.053
40,1354,0.413
40,1151,-0.695
40,1479,-0.333
40,141,1.574
40,986,1.117
40,554,0.114
40,807,-0.261
40,742,-1.197
40,769,-0.04
40,774,-1.808
40,418,-1.283
40,810,0.326
40,1355,-0.549
40,989,-0.184
40,1230,0.821
40,80,-0.598
40,1139,0.845
40,196,0.676
20,1237,0.714
20,141,0.206
20,1377,1.864
20,1432,-0.282
20,1440,0.989
20,463,0.946
20,1384,-0.609
20,222,-0.312
20,645,-0.479
20,1123,0.543
20,1071,0.533
20,974,-0.339
20,572,0.432
20,108,0.136
20,1230,0.166
20,496,-0.055
20,261,-0.774
20,389,0.247
20,1380,0.555
20,104,-0.036
19,780,2.782
19,533,-0.548
19,265,-1.378
19,881,-0.693
19,1171,1.619
19,468,-1.014
19,554,0.562
19,774,1.078
19,840,1.15
19,74,-1.008
19,1247,-0.663
19,1355,0.617
19,1408,1.001
19,1437,1.216
19,1340,-0.298
19,264,1.548
19,261,-0.937
19,450,0.757
19,553,-0.735
19,742,-2.073
19,133,0.07
26,1146,-0.344
26,370,1.132
26,1498,0.243
26,1440,0.551
26,1107,0.28
26,522,2.31
26,1380,0.763
26,933,0.834
26,892,1.49
26,179,2.271
26,311,0.835
26,986,0.387
26,1181,0.668
26,1074,0.181
26,676,0.873
5,126,0.362
5,1305,-0.094
5,604,0.405
5,845,0.474
5,196,-0.893
5,487,-0.542
5,1472,1.85
5,151,-0.207
5,1376,-0.759
5,250,1.427
5,450,-0.419
5,371,-0.533
5,653,-0.146
5,1396,-0.289
5,438,1.049
5,933,0.183
5,1437,-0.252
5,982,0.599
5,1440,-0.239
5,533,0.187
5,1146,-0.714
5,921,-0.037
5,94,-0.353
5,322,-0.255
5,922,1.325
5,776,-0.436
5,1160,0.16
31,496,-0.002
31,830,-1.275
31,980,0.684
31,553,1.332
31,884,0.818
31,238,0.247
31,108,0.182
31,982,-1.527
31,1123,-0.04
31,600,3.574
31,444,1.132
31,261,-0.382
31,1380,0.018
31,86,0.606
24,807,0.668
24,1200,0.495
24,933,2.819
24,104,-2.479
24,48,0.051
24,840,-0.155
24,669,0.552
24,859,-0.157
24,1433,0.824
24,1151,0.401
24,1103,1.056
24,522,-0.534
24,604,0.206
24,381,1.779
24,1455,0.626
24,922,-0.119
24,1408,0.555
24,1181,-0.802
24,1123,-0.527
24,695,0.708
24,80,-1.053
8,820,-0.148
8,974,-1.496
8,1285,0.114
8,1200,-0.389
8,277,1.806
8,1151,0.309
8,986,-0.063
8,74,2.974
8,487,-0.592
8,1333,0.804
8,776,-1.272
8,450,-1.016
8,463,-0.077
8,479,-0.822
8,1408,-0.342
8,389,0.847
8,1356,0.18
8,520,-2.105
8,906,0.246
8,933,-3.265
46,1244,0.382
46,1498,-0.035
46,133,0.551
46,245,-0.321
46,1320,-0.94
46,389,0.155
46,418,1.229
46,921,0.172
46,1050,-0.293
46,638,-0.598
46,922,0.708
46,676,-0.977
46,1200,1.031
46,974,4.571
46,406,-0.417
46,264,-1.468
46,769,-0.28
46,646,-1.026
46,807,-0.642
46,224,-0.547
46,1180,0.454
46,1456,0.381
18,406,-1.082
18,40,-1.084
18,840,-2.903
18,238,0.773
18,1014,0.149
18,261,0.812
18,438,1.032
18,412,-1.096
18,924,-0.655
18,554,0.049
18,371,-0.343
18,1237,1.199
18,233,0.184
18,1356,-1.146
18,1432,1.955
18,1244,-0.089
18,224,-0.708
18,774,-0.088
18,1394,-0.627
30,861,0.836
30,222,-0.137
30,780,0.734
30,86,-1.476
30,998,0.234
30,108,-1.829
30,461,0.509
30,1399,-1.406
30,1230,0.144
30,1091,-0.355
30,600,-0.12
30,311,-0.596
30,418,-0.097
30,48,-0.589
30,1433,1.327
30,760,0.965
30,496,0.634
30,468,0.743
30,1042,0.756
47,119,-1.408
47,986,-2.424
47,1305,0.644
47,1031,-0.243
47,95,-0.195
47,238,0.071
47,371,0.821
47,1188,2.201
47,412,-0.761
47,1394,1.032
47,1200,0.644
47,881,-0.08
47,604,-0.05
47,94,-1.217
47,224,-0.634
47,645,-0.74
47,86,-0.839
47,724,-1.552
47,1247,-0.961
47,74,2.132
47,1335,2.003
47,370,0.453
47,1171,2.164
47,1479,0.704
43,358,0.052
43,1335,-0.556
43,513,2.568
43,179,1.569
43,444,1.251
43,1456,-0.468
43,1107,0.541
43,572,-0.865
43,136,0.687
43,1151,1.033
43,810,2.494
43,418,0.56
43,1498,0.319
43,1340,0.003
43,1014,-0.593
43,1244,0.983
43,48,0.897
43,74,0.815
43,653,1.009
43,1396,0.632
43,45,0.512
43,554,0.521
43,228,-0.576
33,261,0.475
33,533,-0.329
33,980,0.168
33,228,-1.071
33,1042,1.044
33,1050,1.025
33,742,0.132
33,94,0.097
33,450,-0.431
33,141,1.143
33,1456,0.507
33,1455,0.048
33,1244,-0.12
33,1443,-0.221
33,308,-0.509
33,412,-0.368
33,371,-0.23
33,522,0.481
33,1160,-1.208
33,1354,0.254
33,155,0.018
33,807,-0.102
33,1103,0.934
33,1376,-0.523
16,13,0.566
16,1455,-0.457
16,389,0.264
16,1071,0.603
16,986,0.761
16,381,1.242
16,1499,0.542
16,859,0.919
16,1235,1.069
16,277,1.425
16,653,0.341
16,406,1.031
16,568,0.677
16,1139,1.469
16,512,-2.447
16,763,-0.126
16,1188,-0.64
16,724,-0.867
16,412,0.562
16,141,1.368
16,418,0.124
16,136,-0.073
16,196,1.058
16,1103,-0.769
16,1285,1.139
25,48,-0.679
25,389,0.618
25,1455,0.774
25,1354,0.267
25,141,-0.063
25,368,0.196
25,1356,1.05
25,1355,-0.561
25,533,1.36
25,1408,-1.374
25,1180,0.854
25,965,-0.092
25,308,-0.893
25,974,-0.104
25,554,1.226
25,1151,0.832
25,194,0.062
25,1280,0.424
25,1433,0.553
25,126,0.343
25,676,0.591
25,104,0.293
25,1396,1.645
25,568,0.796
25,80,1.667
25,774,0.471
25,95,0.466
25,45,1.98
25,1377,-2.174
25,763,2.312
25,283,0.938
44,553,0.284
44,40,-0.966
44,1074,1.608
44,924,0.026
44,943,0.301
44,769,0.504
44,1180,0.252
44,1380,0.374
44,906,-0.256
44,840,-0.304
44,974,-0.743
44,151,0.14
44,311,-1.339
44,1333,-0.136
44,554,0.265
44,1399,-0.53
44,892,-0.401
44,155,-0.321
44,760,-0.243
44,859,-0.157
44,1107,0.877
44,109,2.137
44,1188,-1.228
44,1324,-0.244
44,496,-0.107
44,1432,-1.01
44,676,0.479
4,254,-1.138
4,906,1.011
4,1146,0.377
4,845,0.225
4,224,0.672
4,922,0.115
4,58,-0.26
4,1042,-0.414
4,724,-0.189
4,104,-0.312
4,48,-1.577
4,830,-0.553
4,118,0.662
4,742,1.33
4,40,-0.116
4,381,-0.122
4,840,0.125
4,1333,0.967
4,1324,2.421
4,1384,0.171
4,412,-0.944
4,119,0.371
37,845,-0.636
37,522,0.747
37,974,-1.966
37,1377,-1.436
37,265,-1.946
37,769,-1.419
37,1305,1.031
37,311,-0.176
37,763,0.995
37,998,0.857
37,742,-0.266
37,250,1.945
37,1107,-0.538
37,572,0.338
37,104,-0.87
37,1171,-0.249
37,238,-0.02
37,536,-0.785
37,109,-2.445
37,277,-2.927
37,774,0.418
37,892,-0.981
37,40,-0.674
37,513,0.57
42,444,-2.217
42,45,-0.288
42,126,-0.286
42,1433,0.738
42,360,0.547
42,405,1.136
42,228,0.23
42,554,-0.061
42,1180,0.881
42,1091,-0.385
42,1071,0.848
42,1384,-0.736
42,1200,0.082
42,553,0.998
42,1244,-0.173
42,1188,0.328
42,308,1.309
42,1456,0.682
42,1414,0.382
42,1280,0.76
42,461,0.242
0,884,-1.135
0,520,0.027
0,126,-0.402
0,141,0.374
0,1440,0.445
0,1305,-0.759
0,468,-1.146
0,94,4.509
0,805,-1.794
0,645,0.511
0,1160,0.998
0,1399,-0.432
0,1356,0.945
0,277,1.043
0,1230,-1.37
0,1244,0.641
0,600,0.145
0,251,0.513
0,676,-1.213
0,58,-0.265
0,1074,-0.741
0,980,0.414
0,1324,0.875
0,322,-1.106
0,461,0.391
0,453,0.319
15,572,0.135
15,406,-1.024
15,769,-0.2
15,992,-0.368
15,250,-1.322
15,1244,-2.911
15,1247,-1.622
15,1100,0.713
15,1333,0.524
15,94,1.34
15,760,-0.951
15,1414,-0.64
15,695,0.871
15,554,-1.93
15,724,0.957
15,1237,-1.017
15,418,0.462
15,943,1.17
15,506,0.838
1,1171,0.468
1,774,-0.38
1,1188,1.215
1,989,-0.309
1,126,-0.074
1,506,0.289
1,86,-1.461
1,179,0.787
1,653,-1.199
1,1235,0.382
1,1432,0.079
1,1472,1.714
1,308,-0.875
1,1091,-0.013
1,906,0.567
1,1443,1.308
1,277,-2.844
17,1333,0.956
17,965,0.268
17,992,-0.08
17,218,1.664
17,48,-0.511
17,1376,0.582
17,669,-0.84
17,880,-0.09
17,1455,0.054
17,520,0.521
17,370,0.602
17,265,0.001
17,1031,1.135
17,1354,-0.759
17,859,-0.128
17,522,-0.171
17,986,0.358
17,238,2.087
17,512,0.564
17,892,-1.223
28,1107,-0.619
28,536,-0.785
28,520,-0.246
28,922,1.176
28,989,-0.439
28,238,-0.098
28,358,-0.307
28,1376,-0.945
28,118,-0.18
28,1335,0.461
28,1377,0.737
28,1160,-0.253
28,468,0.965
28,533,1.14
28,943,-0.335
28,638,0.591
28,1247,-3.156
28,322,-0.284
28,760,0.196
28,1181,-0.785
28,453,2.081
28,1479,-0.05
28,1405,-0.536
28,553,-0.911
28,810,-0.88
28,1340,0.852
14,1139,-1.035
14,998,-1.551
14,406,-0.183
14,119,1.46
14,1244,0.413
14,840,-1.249
14,1091,0.228
14,1280,0.068
14,645,-1.756
14,520,0.379
14,109,-0.244
14,1100,0.02
14,13,-0.139
14,1396,0.589
14,1107,-0.752
14,95,-0.312
3,45,-1.813
3,218,-0.271
3,1139,-0.725
3,1498,-0.464
3,776,-1.686
3,251,0.65
3,1074,-0.257
3,1200,-0.447
3,250,0.745
3,1335,-0.1
3,468,0.305
3,522,0.955
3,646,0.912
3,1031,-1.176
3,1171,-0.047
3,1472,0.65
3,820,2.113
3,322,-1.141
3,196,-0.086
3,952,-0.072
3,520,0.197
10,533,1.265
10,763,-0.807
10,892,0.272
10,1200,0.05
10,992,-0.154
10,807,1.577
10,774,0.942
10,924,0.497
10,264,-0.089
10,861,-0.393
10,572,-0.126
10,1380,0.287
10,224,-1.605
10,1384,0.051
10,1399,0.143
10,520,-1.253
10,418,0.008
10,952,0.723
10,1320,0.311
10,845,0.811
10,58,0.716
10,1160,0.499
10,653,-3.061
9,370,-0.722
9,86,0.736
9,699,2.426
9,769,-0.801
9,653,-0.571
9,1456,-0.89
9,1498,-0.78
9,1139,0.137
9,1499,-0.488
9,989,0.509
9,155,-0.599
9,1356,-0.566
9,13,-0.94
9,136,1.492
9,1320,0.281
9,450,1.123
9,371,1.931
9,1230,1.993
9,1455,1.309
29,807,-0.941
29,892,0.415
29,1285,-1.657
29,40,0.71
29,1472,1.584
29,859,-0.621
29,277,0.154
29,95,-0.16
29,118,-1.16
29,676,0.042
29,1440,-0.611
29,766,-0.443
29,512,0.576
29,1074,0.672
29,1181,-1.436
29,370,0.119
29,612,0.986
29,238,0.113
29,1377,-1.465
29,906,-0.905
29,1103,0.825
6,676,-0.235
6,418,-0.87
6,238,0.253
6,311,-0.669
6,1394,0.622
6,604,0.348
6,520,0.772
6,884,1.906
6,468,0.089
6,906,1.082
6,1200,0.695
6,1498,-1.299
6,1074,-1.425
6,1103,-0.821
6,1443,1.709
6,136,0.266
6,94,-1.829
32,1376,-0.56
32,45,-0.465
32,109,-0.142
32,553,1.467
32,322,1.365
32,463,-0.035
32,880,0.227
32,1498,-0.359
32,104,1.111
32,1091,1.55
32,453,0.699
32,277,-1.393
32,653,-1.567
32,254,0.916
32,1399,0.039
32,1285,-1.197
32,58,0.021
32,1247,-1.48
32,1433,-1.503
32,48,1.059
2,1014,1.104
2,196,-0.696
2,989,-0.729
2,1247,-0.805
2,763,-0.703
2,1472,0.069
2,496,-0.706
2,998,1.123
2,1399,1.735
2,1324,0.732
2,222,1.903
2,450,-0.868
2,1123,1.055
2,982,-0.007
2,45,-0.859
2,405,0.252
2,554,-1.162
2,646,-0.456
2,1414,0.027
2,1230,-0.23
2,553,-0.735
2,922,0.265
2,1031,-0.487
2,265,-1.496
38,133,0.569
38,1247,-2.588
38,1014,0.511
38,141,-1.582
